CustomerID,Region,State,Gender,Age,Address,City,Zip,customer_type,purchase_category,payment_type,Income
860-73-6466,East,Vermont,Female,30,1019 Sierra Rd.,Beaumont,92138,Member,Sports and travel,Credit card,91030
860-79-0874,South,Kentucky,Female,52,1581 Gates Drive,Summerville,97654,Member,Fashion accessories,Credit card,112377
861-77-0145,Midwest,North Dakota,Male,49,1527 West Lilac Lane,Greenview,93141,Member,Electronic accessories,Cash,64935
862-17-9201,Midwest,Kansas,Female,28,2064 E. Green Lake Court,Prarie View,94119,Normal,Food and beverages,Credit card,46531
862-29-5914,East,Vermont,Female,60,389 E. Green Lake Court,Prarie View,96437,Normal,Sports and travel,Credit card,74572
862-59-8517,South,Mississippi,Female,44,1441 Laurel Lane,Sunview,99005,Normal,Food and beverages,Cash,53474
864-24-7918,East,Maine,Female,69,1983 Laurel Lane,Sunview,91277,Member,Sports and travel,Cash,32872
865-41-9075,West,Arizona,Male,48,611 S. Shadow Brook Drive,Hampshire,90331,Normal,Food and beverages,Cash,106156
865-92-6136,Midwest,Kansas,Male,38,2274 Brook St.,Glory View,93340,Normal,Food and beverages,Ewallet,71385
866-05-7563,East,New Jersey,Female,68,1614 Main Street,Plainview,96595,Member,Electronic accessories,Cash,112644
866-70-2814,Midwest,Iowa,Female,30,640 Princeton Rd.,Stamview,91586,Normal,Electronic accessories,Ewallet,26933
866-99-7614,East,New Jersey,Male,58,849 Morris St.,Hamburg,96841,Normal,Food and beverages,Credit card,93510
867-47-1948,South,Florida,Female,36,831 Brook St.,Glory View,96888,Normal,Home and lifestyle,Cash,47121
868-06-0466,East,Vermont,Male,64,1024 Brook St.,Glory View,94368,Member,Electronic accessories,Credit card,31853
868-52-7573,South,Georgia,Female,64,1800 Sierra Rd.,Beaumont,96486,Normal,Food and beverages,Cash,75722
868-81-1752,South,Georgia,Male,37,1415 Gates Drive,Summerville,91409,Normal,Home and lifestyle,Cash,31731
869-11-3082,East,New Jersey,Male,25,2322 Brook St.,Glory View,93682,Member,Health and beauty,Credit card,79565
870-54-3162,Midwest,North Dakota,Female,60,1707 Main Street,Plainview,96714,Normal,Sports and travel,Cash,50413
870-72-4431,South,Maryland,Female,50,2157 Indian Summer St,Griner,99739,Normal,Health and beauty,Credit card,61336
870-76-1733,South,Maryland,Female,53,1602 Mill Pond Rd.,Heathen,92353,Member,Food and beverages,Credit card,68501
871-39-9221,East,Vermont,Female,69,652 Laurel Lane,Sunview,92650,Normal,Electronic accessories,Cash,57252
871-79-8483,Midwest,Iowa,Male,55,1857 Gates Drive,Summerville,97012,Normal,Fashion accessories,Credit card,69350
873-14-6353,South,Georgia,Male,59,693 Gates Drive,Summerville,98906,Member,Food and beverages,Credit card,61841
873-51-0671,Midwest,South Dakota,Female,31,528 Mill Pond Rd.,Heathen,96859,Member,Sports and travel,Ewallet,124072
873-95-4984,East,New York,Female,66,1166 Sierra Rd.,Beaumont,99882,Member,Health and beauty,Cash,55028
875-31-8302,South,Georgia,Male,62,432 Laurel Lane,Sunview,97208,Normal,Sports and travel,Cash,73057
875-46-5808,East,New Jersey,Male,27,1335 S. Shadow Brook Drive,Hampshire,91071,Member,Health and beauty,Ewallet,28790
877-22-3308,South,Mississippi,Male,32,2207 S. Harrison Dr,Cerritos,93112,Member,Health and beauty,Cash,25888
878-30-2331,East,New Jersey,Female,59,1558 S. Harrison Dr,Cerritos,98932,Member,Sports and travel,Credit card,105779
880-35-0356,Midwest,North Dakota,Female,24,2079 Princeton Rd.,Stamview,97730,Member,Sports and travel,Ewallet,118263
880-46-5796,Midwest,North Dakota,Male,30,838 West Lilac Lane,Greenview,99282,Member,Sports and travel,Ewallet,92504
881-41-7302,West,California,Female,48,745 Morris St.,Hamburg,98532,Normal,Fashion accessories,Credit card,84029
882-40-4577,South,Kentucky,Male,35,495 S. Harrison Dr,Cerritos,95878,Member,Sports and travel,Credit card,40969
883-17-4236,Midwest,Iowa,Female,39,1411 Mill Pond Rd.,Heathen,93705,Normal,Sports and travel,Credit card,86699
883-69-1285,South,Florida,Male,38,178 52nd Dr.,Weatherton,93590,Member,Fashion accessories,Credit card,49125
884-80-6021,South,Georgia,Female,61,687 E. Green Lake Court,Prarie View,94640,Member,Electronic accessories,Ewallet,67689
885-17-6250,South,Georgia,Female,48,1630 Brookside Court,Berkshire,99270,Normal,Health and beauty,Ewallet,117750
885-56-0389,West,California,Male,69,216 Catherine St.,Hillsburg,95393,Member,Fashion accessories,Cash,26344
886-18-2897,Midwest,Iowa,Female,51,1779 Gates Drive,Summerville,98530,Normal,Food and beverages,Credit card,88280
886-54-6089,East,Maine,Female,43,1762 West Lilac Lane,Greenview,90793,Normal,Home and lifestyle,Cash,45908
886-77-9084,Midwest,Wisconsin,Male,47,490 Main Street,Plainview,96228,Normal,Electronic accessories,Ewallet,80392
887-42-0517,Midwest,South Dakota,Female,41,991 S. Shadow Brook Drive,Hampshire,96942,Normal,Sports and travel,Credit card,105406
888-02-0338,West,Utah,Male,49,156 Gates Drive,Summerville,90548,Normal,Electronic accessories,Ewallet,109106
889-04-9723,South,Georgia,Female,24,1003 21st Dr.,Weatherton,96271,Member,Food and beverages,Credit card,108864
891-01-7034,East,Maine,Female,42,1118 Gates Drive,Summerville,94935,Normal,Electronic accessories,Cash,28907
891-58-8335,Midwest,Iowa,Female,50,856 Brookside Court,Berkshire,97316,Member,Sports and travel,Cash,82570
892-05-6689,West,Nevada,Female,69,807 Brookside Court,Berkshire,98959,Normal,Home and lifestyle,Ewallet,44303
894-41-5205,East,Rhode Island,Female,51,308 Indian Summer St,Griner,91584,Normal,Food and beverages,Credit card,90401
895-03-6665,South,Mississippi,Female,27,155 46th Dr.,Weatherton,95367,Normal,Fashion accessories,Cash,76931
895-66-0685,South,Georgia,Male,51,734 S. Harrison Dr,Cerritos,99153,Member,Food and beverages,Ewallet,88757
896-34-0956,Midwest,Kansas,Male,38,658 Pierce Lane,Fallbrook,93093,Normal,Fashion accessories,Cash,67479
898-04-2717,Midwest,Iowa,Male,70,676 Catherine St.,Hillsburg,99560,Normal,Fashion accessories,Ewallet,87418
